effect_bundles_tables	1
key	localised_description	localised_title	ui_icon	bundle_target
shield_food_storage_bundle_1790	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1795	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_180	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1800	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1805	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1810	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1815	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1820	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1825	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1830	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1835	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1840	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1845	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_185	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1850	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1855	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1860	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1865	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1870	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1875	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1880	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1885	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1890	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1895	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_190	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1900	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1905	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1910	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1915	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1920	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1925	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1930	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1935	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1940	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1945	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_195	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1950	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1955	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1960	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1965	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1970	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1975	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1980	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1985	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1990	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_1995	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_20	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_200	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_2000	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_205	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_210	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_215	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_220	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_225	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_230	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_235	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_240	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_245	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_25	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_250	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_255	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_260	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_265	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_270	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_275	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_280	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_285	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_290	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_295	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_30	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_300	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_305	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_310	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_315	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_320	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_325	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_330	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_335	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_340	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_345	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_35	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_350	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_355	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_360	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_365	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_370	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_375	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_380	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_385	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_390	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_395	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_40	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_400	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_405	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_410	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_415	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_420	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_425	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_430	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_435	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_440	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_445	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_45	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_450	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_455	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_460	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_465	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_470	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_475	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_480	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_485	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_490	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_495	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_5	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_50	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_500	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_505	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_510	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_515	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_520	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_525	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_530	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_535	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_540	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_545	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_55	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_550	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_555	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_560	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_565	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_570	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_575	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_580	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_585	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_590	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_595	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_60	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_600	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_605	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_610	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_615	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_620	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_625	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_630	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_635	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_640	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_645	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_65	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_650	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_655	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_660	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_665	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_670	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_675	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_680	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_685	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_690	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_695	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_70	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_700	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_705	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_710	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_715	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_720	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_725	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_730	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_735	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_740	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_745	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_75	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_750	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_755	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_760	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_765	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_770	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_775	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_780	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
shield_food_storage_bundle_785	When Winter comes in Brittainia, fools starve. Many great conquerors have been defeated by no more than their own belly.	Food Stores	vik_estate_effect_bundles.png	faction
