Loc PackedFile
Key	Text	Tooltip
effect_bundles_localised_description_vik_incident_seasonal_global_murrain_of_cattle	Some strange malady has broken out among the cattle; this mysterious pestilence has made them mad!	true
effect_bundles_localised_title_vik_politics_movement_neg_skill_bonus	Training in Progress	true
effect_bundles_localised_title_vik_heroism_negative_1	old data - do not loc	true
effect_bundles_localised_title_vik_heroism_negative_2	old data - do not loc	true
effect_bundles_localised_title_vik_tribute_negative_1	old data - do not loc	true
effect_bundles_localised_title_vik_tribute_negative_2	old data - do not loc	true
effect_bundles_localised_description_vik_faction_trait_west_seaxe_separatist	West Seaxe Separatists get the following bonuses:	true
effect_bundles_localised_description_vik_food_province_negative_new	This province is severely affected by the current famine. People are starving and beg their masters for sustenance!	true
effect_bundles_localised_title_vik_trait_category_legendary	Legendary	true
effect_bundles_localised_description_vik_politics_campaign_movement	Campaign movement of armies has increased in your land due to recent political events.	true
effect_bundles_localised_description_vik_spend_culture_1a	When a culture is advanced, all its people benefit.	true
effect_bundles_localised_description_vik_spend_culture_1b	When a culture is advanced, all its people benefit.	true
effect_bundles_localised_description_vik_spend_culture_1c	When a culture is advanced, all its people benefit.	true
effect_bundles_localised_description_vik_spend_culture_1d	When a culture is advanced, all its people benefit.	true
effect_bundles_localised_description_vik_midhe_fair_vik_religion_viking_gael	Friendlier relations with the Viking Sea Kings are in everybody's best interests.	true
effect_bundles_localised_description_vik_faction_trait_northymbre_separatist	Northymbre Separatists get the following bonuses:	true
effect_bundles_localised_description_vik_trait_category_experience	There’s simply no substitute for the insight and understanding gained from a life lived on the very bleeding edge.	true
effect_bundles_localised_description_vik_spend_culture_18	When a culture is advanced, all its people benefit.	true
effect_bundles_localised_description_vik_spend_culture_10	When a culture is advanced, all its people benefit.	true
effect_bundles_localised_description_vik_spend_culture_11	When a culture is advanced, all its people benefit.	true
effect_bundles_localised_description_vik_spend_culture_12	When a culture is advanced, all its people benefit.	true
effect_bundles_localised_description_vik_spend_culture_15	When a culture is advanced, all its people benefit.	true
effect_bundles_localised_description_vik_spend_culture_16	When a culture is advanced, all its people benefit.	true
effect_bundles_localised_description_vik_spend_culture_17	When a culture is advanced, all its people benefit.	true
effect_bundles_localised_description_vik_leader_influence_8	This man wears the crown with pride, taking his role very seriously indeed.	true
effect_bundles_localised_description_vik_leader_influence_9	All look to the king as an example, for he represents the very best in men.	true
effect_bundles_localised_description_vik_leader_influence_2	This king has enemies everywhere; chances are, he's not long for this world.	true
effect_bundles_localised_description_vik_leader_influence_3	To describe this king as weak would be something of an understatement.	true
effect_bundles_localised_description_vik_leader_influence_0	People spit this king's name when it comes up in conversation, so unpopular is he.	true
effect_bundles_localised_description_vik_leader_influence_1	He calls himself king? This man is not worthy of such a title!	true
effect_bundles_localised_description_vik_leader_influence_6	This king has a good hold on their kingdom, becoming greatly influential on all levels of society.	true
effect_bundles_localised_description_vik_leader_influence_7	People smile when they hear this king's name, so benevolent is his rule.	true
effect_bundles_localised_description_vik_leader_influence_4	No one thinks anything bad about this king, but then again, they don't think anything good either.	true
effect_bundles_localised_description_vik_leader_influence_5	The best thing said of this king is that his reign has proved stable. Hardly a glowing report!	true
effect_bundles_localised_title_vik_wise_trait_agricultural_estates	[PH]	true
effect_bundles_localised_title_vik_decree_new_laws	Decree - New Laws Enacted	true
effect_bundles_localised_description_vik_incident_strip_estate_income	Stripping a noble's estate has caused them to replace the lost land with riches...	true
effect_bundles_localised_description_att_bundle_dummy	"The Senate and the People of Rome"	true
effect_bundles_localised_description_vik_politics_giving_in	Cash may be slipping through your fingers at an astonishing rate, but at least your grip on the throne remains firm.	true
effect_bundles_localised_title_vik_politics_morale	Unit Morale	true
effect_bundles_localised_description_vik_kingdom_england_west_seaxe	England gets the following bonuses:	true
effect_bundles_localised_title_vik_decree_give_to_soldiers	Decree - The People's Army	true
effect_bundles_localised_description_vik_incident_seasonal_global_abundunt_harvest	The Isles are experiencing a great harvest! There is food aplenty and none shall go hungry.	true
effect_bundles_localised_description_vik_heroism_positive_1	old data - do not loc	true
effect_bundles_localised_description_vik_tribute_positive_1	old data - do not loc	true
effect_bundles_localised_description_vik_faction_trait_strat_clut_campaign	Strat Clut get the following bonuses:	true
effect_bundles_localised_title_vik_strat_clut_bonus_2	Map Control - Domain	true
effect_bundles_localised_title_vik_strat_clut_bonus_3	Map Control - Dominion	true
effect_bundles_localised_title_vik_strat_clut_bonus_1	Map Control - Territory	true
effect_bundles_localised_title_vik_strat_clut_bonus_6	Map Control - Kingdom	true
effect_bundles_localised_title_vik_strat_clut_bonus_7	Map Control - Realm	true
effect_bundles_localised_title_vik_strat_clut_bonus_4	Map Control - Province	true
effect_bundles_localised_title_vik_strat_clut_bonus_5	Map Control - State	true
effect_bundles_localised_description_vik_additional_upkeep	[HIDDEN] Player only effect bundle that increases factionwide upkeep by 2% for each additional army	true
effect_bundles_localised_title_vik_decree_hold_games	Decree - Fair of Tailtiu	true
effect_bundles_localised_description_vik_faction_trait_east_engle_separatist	East Engle Separatists get the following bonuses:	true
effect_bundles_localised_description_vik_trait_category_wise	Wisdom cannot be taught, only learned over a lifetime of struggle and sacrifice. \n\n[[rgba:255:255:255:1]]When this trait group is active:[[/rgba]]	true
effect_bundles_localised_description_vik_sea_king_expedition_raid_negative	By their very nature, these things involve a degree of risk; this time, the gamble did not pay off.	true
effect_bundles_localised_description_vik_estate_desire_reward_income_commerce	In return for granting them land, a noble has used their resources for our gain.	true
effect_bundles_localised_title_vik_dyflin_brega_peace	Unhappy Populace	true
effect_bundles_localised_title_vik_spend_culture_9	Cultural Benefits	true
effect_bundles_localised_title_vik_spend_culture_8	Cultural Benefits	true
effect_bundles_localised_title_vik_spend_culture_7	Cultural Benefits	true
effect_bundles_localised_title_vik_spend_culture_6	Cultural Benefits	true
effect_bundles_localised_title_vik_spend_culture_5	Cultural Benefits	true
effect_bundles_localised_title_vik_spend_culture_4	Cultural Benefits	true
effect_bundles_localised_title_vik_spend_culture_3	Cultural Benefits	true
effect_bundles_localised_title_vik_spend_culture_2	Cultural Benefits	true
effect_bundles_localised_description_vik_miercna_treasury_keep_11	Enriching yourself at the expense of the army will no doubt have... consequences.	true
effect_bundles_localised_description_vik_miercna_treasury_keep_10	Enriching yourself at the expense of the army will no doubt have... consequences.	true
effect_bundles_localised_description_vik_politics_hold_feast_upset	As the initial joy of the feast fades, the people are left feeling like their leader is trying to buy their support.	true
effect_bundles_localised_description_vik_faction_trait_east_engle_campaign	East Engle get the following bonuses:	true
effect_bundles_localised_description_vik_politics_genealogy_overload	Oddly, in their efforts to prove legitimacy, all sorts of nebulous documents are now coming to light, and from every corner of the realm!	true
effect_bundles_localised_title_vik_foolish_trait_religious_estates	[PH]	true
effect_bundles_localised_title_vik_food_faction_positive_3	Abundant Food	true
effect_bundles_localised_title_vik_food_faction_positive_2	Food Surplus	true
effect_bundles_localised_title_vik_food_faction_positive_1	Food Surplus	true
effect_bundles_localised_description_vik_kingdom_temhair_mide	Temhair gets the following bonuses:	true
effect_bundles_localised_description_vik_foolish_trait_agricultural_estates	[PH]	true
effect_bundles_localised_description_vik_faction_allegiance_religious_estate	Bonus to Faction Allegiance from the king holding Religious Estates.	true
effect_bundles_localised_description_vik_decree_new_laws_fair	This decree, ratified by the Witan, has improved the loyalty and allegiance of our subjects for the benefit of the entire kingdom.	true
effect_bundles_localised_title_vik_decree_honour_dead	Decree - Spirits of the Dead	true
effect_bundles_localised_title_vik_faction_trait_seisilwig	Seisilwig	true
effect_bundles_localised_description_vik_midhe_fair_vik_religion_anglo_viking	Friendlier relations with the Great Viking Army are in everybody's best interests.	true
effect_bundles_localised_title_vik_incident_seasonal_global_mortality_of_bees	Mortality of Bees	true
effect_bundles_localised_title_vik_politics_nobles_placated	Nobles Placated	true
effect_bundles_localised_description_debug_anti_religion_conversion	not for display | debug_anti_religion_conversion	true
effect_bundles_localised_title_vik_decree_encourage_scholars	Decree - Gather Venerable Scholars	true
effect_bundles_localised_description_vik_pagan_kings_king_converts	The king's conversion has found great favour amongst both his people and the neighbouring powers. However, abandoning the old ways may not sit so well with the nobility.	true
effect_bundles_localised_title_vik_industrious_trait_noble_estates	[PH]	true
effect_bundles_localised_description_vik_faction_trait_seisilwig_separatist	Seisilwig get the following bonuses:	true
effect_bundles_localised_title_vik_civil_war_effects	Civil War	true
effect_bundles_localised_title_vik_faction_trait_gwined_separatist	Gwined Separatists	true
effect_bundles_localised_description_vik_kingdom_norse_gaelic_sea_sudreyar	Norse Gaelic Sea gets the following bonuses:	true
effect_bundles_localised_description_vik_brutish_trait_agricultural_estates	[PH]	true
effect_bundles_localised_description_vik_decree_construction_effort	This decree has enabled us to maintain our road system, helping the kingdom to function and our armies to swiftly act should invaders come calling.	true
effect_bundles_localised_description_vik_sea_king_expedition_conquer_negative	Despite the very best intentions, this adventure has come to naught.	true
effect_bundles_localised_title_vik_trait_category_personality	Personality	true
effect_bundles_localised_title_vik_miercna_treasury_army_9	Bonus for the Army	true
effect_bundles_localised_title_vik_miercna_treasury_army_8	Bonus for the Army	true
effect_bundles_localised_title_vik_miercna_treasury_army_5	Bonus for the Army	true
effect_bundles_localised_title_vik_miercna_treasury_army_4	Bonus for the Army	true
effect_bundles_localised_title_vik_miercna_treasury_army_7	Bonus for the Army	true
effect_bundles_localised_title_vik_miercna_treasury_army_6	Bonus for the Army	true
effect_bundles_localised_title_vik_miercna_treasury_army_1	Bonus for the Army	true
effect_bundles_localised_title_vik_miercna_treasury_army_3	Bonus for the Army	true
effect_bundles_localised_title_vik_miercna_treasury_army_2	Bonus for the Army	true
effect_bundles_localised_description_vik_politics_no_secret_meetings	You've asserted your authority. Hopefully, this has put a stop to dark mutterings among the nobility.	true
effect_bundles_localised_title_vik_faction_trait_dyflin_separatist	Dyflin Separatists	true
effect_bundles_localised_description_vik_dyflin_slaves_13	There can be no tyrants where there are no slaves, and there's good money to be made from selling flesh!\n\nGain slaves by winning battles and raiding, sacking or occupying settlements.	true
effect_bundles_localised_description_vik_dyflin_slaves_12	There can be no tyrants where there are no slaves, and there's good money to be made from selling flesh!\n\nGain slaves by winning battles and raiding, sacking or occupying settlements.	true
effect_bundles_localised_description_vik_dyflin_slaves_11	There can be no tyrants where there are no slaves, and there's good money to be made from selling flesh!\n\nGain slaves by winning battles and raiding, sacking or occupying settlements.	true
effect_bundles_localised_description_vik_dyflin_slaves_10	There can be no tyrants where there are no slaves, and there's good money to be made from selling flesh!\n\nGain slaves by winning battles and raiding, sacking or occupying settlements.	true
effect_bundles_localised_description_vik_dyflin_slaves_16	There can be no tyrants where there are no slaves, and there's good money to be made from selling flesh!	true
effect_bundles_localised_description_vik_dyflin_slaves_15	There can be no tyrants where there are no slaves, and there's good money to be made from selling flesh!\n\nGain slaves by winning battles and raiding, sacking or occupying settlements.	true
effect_bundles_localised_description_vik_dyflin_slaves_14	There can be no tyrants where there are no slaves, and there's good money to be made from selling flesh!\n\nGain slaves by winning battles and raiding, sacking or occupying settlements.	true
effect_bundles_localised_title_vik_sea_king_expedition_make_vassal_positive	Vassalisation Succeeded	true
effect_bundles_localised_description_vik_faction_trait_northleode_campaign	Northleode get the following bonuses:	true
effect_bundles_localised_description_vik_estate_desire_reward_public_order	In return for granting them land, a noble has used their resources for our gain.	true
effect_bundles_localised_description_vik_faction_trait_vikings_major	Vikings get the following bonuses:	true
effect_bundles_localised_description_vik_kingdom_irish_vikings_dyflin	Irish Vikings get the following bonuses:	true
effect_bundles_localised_title_vik_sea_king_expedition_raid_negative	Raiding Party Failed	true
effect_bundles_localised_title_vik_politics_hold_feast_food	Recent Feast	true
effect_bundles_localised_title_vik_faction_trait_strat_clut_campaign	Strat Clut	true
effect_bundles_localised_description_vik_decree_hold_games	This decree has strengthened our position across the kingdom - grateful contentment has followed a wave of hope.	true
effect_bundles_localised_description_vik_kingdom_north_sea_empire_northymbre	North Sea Empire gets the following bonuses:	true
effect_bundles_localised_title_vik_additional_upkeep	[HIDDEN]	true
effect_bundles_localised_description_vik_expedition	When the time is right, an expedition can set sail to further your faction’s trade, influence and territorial designs.	true
effect_bundles_localised_title_vik_incident_strip_estate_public_order	Unrest	true
effect_bundles_localised_title_vik_incident_seasonal_global_abundunt_harvest	Abundant Harvest	true
effect_bundles_localised_title_vik_midhe_fair_vik_religion_english	Relations with the English	true
effect_bundles_localised_title_vik_faction_trait_strat_clut	Strat Clut	true
effect_bundles_localised_description_vik_faction_trait_rebels	Rebels get the following bonuses:	true
effect_bundles_localised_title_vik_midhe_fair_vik_religion_strat_clut	Relations with Strat Clut	true
effect_bundles_localised_title_vik_faction_trait_hellirborg	Hellirborg	true
effect_bundles_localised_title_vik_english_peasant_positive	Fyrd	true
effect_bundles_localised_description_vik_politics_incident_church_2	To go against the will of God? Such a thing courts pestilence, famine and death, to go with all the wars, that we might know His displeasure. The people know this instinctively - why not so their monarch?	true
effect_bundles_localised_description_vik_politics_incident_church_1	Naturally, when God is pleased He bestows on them the gift of prosperity upon his people, that they may praise Him all the more. Investing in the people's spiritual wellbeing can only pay dividends in the long run, surely?	true
effect_bundles_localised_title_vik_kingdom_anglo_saxon_mierce	Anglo-Saxons	true
effect_bundles_localised_title_vik_stance_double_time	Stance: Double Time!	true
effect_bundles_localised_title_vik_incident_seasonal_global_dark_year	Dark Year	true
effect_bundles_localised_description_vik_here_king_dilemma_1_english	Share the money with the people	true
effect_bundles_localised_description_vik_faction_trait_mide	Mide get the following bonuses:	true
effect_bundles_localised_title_vik_faction_trait_circenn_separatist	Circenn Separatists	true
effect_bundles_localised_title_vik_faction_trait_northymbre	Northymbre	true
effect_bundles_localised_title_vik_tob_dilemma_recruitment_2_spear	Idle Workforce	true
effect_bundles_localised_title_vik_midhe_fair_vik_religion_northymbra	Relations with Northymbre	true
effect_bundles_localised_description_vik_faction_leader_agricultural_estates	WIP DESCRIPTION	true
effect_bundles_localised_description_vik_faction_trait_gael	Gaelic Kingdoms get the following bonuses:	true
effect_bundles_localised_title_vik_trait_category_virtuous	Virtuous	true
effect_bundles_localised_title_vik_faction_trait_hlymrekr_campaign	Hlymrekr	true
effect_bundles_localised_title_vik_trait_category_experience	Experience	true
effect_bundles_localised_title_vik_starting_rebels_defeated	Internal Stability	true
effect_bundles_localised_description_vik_trait_category_industrious	Work maketh the man, the kingdom, the world. \n\n[[rgba:255:255:255:1]]When this trait group is active:[[/rgba]]	true
effect_bundles_localised_description_vik_kingdom_prydein_strat_clut	Prydein gets the following bonuses:	true
effect_bundles_localised_description_vik_politics_movement_neg_skill_bonus	Your armies cannot move as swiftly while being trained, but their fighting skills are increased in return.	true
effect_bundles_localised_description_vik_estate_effects_test_bundle	Shest, shest!	true
effect_bundles_localised_title_vik_faction_trait_seisilwig_campaign	Seisilwig	true
effect_bundles_localised_title_vik_miercna_treasury_keep_8	Keeping the Gold	true
effect_bundles_localised_title_vik_miercna_treasury_keep_9	Keeping the Gold	true
effect_bundles_localised_title_vik_miercna_treasury_keep_2	Keeping the Gold	true
effect_bundles_localised_title_vik_miercna_treasury_keep_3	Keeping the Gold	true
effect_bundles_localised_title_vik_miercna_treasury_keep_1	Keeping the Gold	true
effect_bundles_localised_title_vik_miercna_treasury_keep_6	Keeping the Gold	true
effect_bundles_localised_title_vik_miercna_treasury_keep_7	Keeping the Gold	true
effect_bundles_localised_title_vik_bankruptcy	Bankruptcy	true
effect_bundles_localised_title_vik_miercna_treasury_keep_4	Keeping the Gold	true
effect_bundles_localised_title_vik_miercna_treasury_keep_5	Keeping the Gold	true
effect_bundles_localised_title_vik_kingdom_danelaw_northymbre	Danelaw	true
effect_bundles_localised_description_vik_kingdom_anglo_saxon_mierce	Anglo-Saxons get the following bonuses:	true
effect_bundles_localised_description_vik_legitimacy_10	old data - do not loc	true
effect_bundles_localised_title_vik_politics_incident_church_1	Piety & Prosperity	true
effect_bundles_localised_title_vik_politics_incident_church_2	Discourtesy & Displeasure	true
effect_bundles_localised_description_vik_stance_double_time	Increases this fleet's campaign map navigation range.	true
effect_bundles_localised_description_vik_incident_seasonal_global_dark_year	Once again, the world is experiencing a darkening; lower temperatures and crop failures abound due to the lack of light and warmth.	true
effect_bundles_localised_title_vik_midhe_fair_vik_religion_miercna	Relations with Mierce	true
effect_bundles_localised_description_vik_faction_trait_hlymrekr_separatist	Hlymrekr get the following bonuses:	true
effect_bundles_localised_description_vik_decree_compose_poem	This glorious verse has raised our people up, boosting our unity and courage to strive ever onward towards a truly united Wales.	true
effect_bundles_localised_title_vik_trait_category_cowardly	Cowardly	true
effect_bundles_localised_title_vik_kingdom_scotland_circenn	Scotland	true
effect_bundles_localised_title_vik_sinful_trait_agricultural_estates	[PH]	true
effect_bundles_localised_description_vik_faction_trait_hellirborg_campaign	Hellirborg get the following bonuses:	true
effect_bundles_localised_description_vik_politics_faction_allegiance	Faction Allegience has increased in your land due to recent political events.	true
effect_bundles_localised_description_vik_midhe_fair_vik_religion_strat_clut	Friendlier relations with Strat Clut are in both your interests.	true
effect_bundles_localised_description_vik_sea_king_expedition_conquer_positive	Some are born to conquer, others born to serve; the natural order has been confirmed.	true
effect_bundles_localised_description_vik_faction_trait_west_seaxe_campaign	West Seaxe get the following bonuses:	true
effect_bundles_localised_description_vik_faction_trait_northymbre_campaign	Northymbre get the following bonuses:	true
effect_bundles_localised_description_vik_kingdom_lochlann_sudreyar	Lochlann gets the following bonuses:	true
effect_bundles_localised_description_vik_incident_strip_estate_public_order	Stripping a noble's estate has caused them to sway the people against your rule...	true
effect_bundles_localised_title_vik_faction_trait_sudreyar_campaign	Sudreyar	true
effect_bundles_localised_description_vik_virtuous_trait_agricultural_estates	[PH]	true
effect_bundles_localised_description_vik_malicious_trait_religious_estates	[PH]	true
effect_bundles_localised_description_vik_noble_trait_noble_estates	[PH]	true
effect_bundles_localised_title_vik_dyflin_slaves_3	Slave Trade	true
effect_bundles_localised_title_vik_dyflin_slaves_2	Slave Trade	true
effect_bundles_localised_title_vik_dyflin_slaves_1	Slave Trade	true
effect_bundles_localised_title_vik_dyflin_slaves_0	Slave Trade	true
effect_bundles_localised_title_vik_dyflin_slaves_7	Slave Trade	true
effect_bundles_localised_title_vik_dyflin_slaves_6	Slave Trade	true
effect_bundles_localised_description_vik_malicious_trait_agricultural_estates	[PH]	true
effect_bundles_localised_title_vik_dyflin_slaves_5	Slave Trade	true
effect_bundles_localised_title_vik_dyflin_slaves_4	Slave Trade	true
effect_bundles_localised_title_vik_dyflin_slaves_9	Slave Trade	true
effect_bundles_localised_title_vik_dyflin_slaves_8	Slave Trade	true
effect_bundles_localised_title_vik_expedition	Expedition	true
effect_bundles_localised_title_vik_sea_king_expedition_make_vassal_negative	Vassalisation Failed	true
effect_bundles_localised_title_vik_politics_incident_lose_own_region	Payback Time	true
effect_bundles_localised_title_vik_politics_research	Research Rate	true
effect_bundles_localised_title_vik_midhe_fair_vik_religion_sudreyar	Relations with Sudreyar	true
effect_bundles_localised_description_vik_bankruptcy	Your faction has run out of money; your people and armies will suffer as a result.	true
effect_bundles_localised_title_vik_politics_true_genealogy	True Genealogy	true
effect_bundles_localised_description_vik_kingdom_danelaw_northymbre	Danelaw gets the following bonuses:	true
effect_bundles_localised_description_vik_stance_raiding_navy	Raids wealth from adjacent land regions. Also raids trade income when standing on trade routes.	true
effect_bundles_localised_title_vik_kingdom_prydein_strat_clut	Prydein	true
effect_bundles_localised_title_vik_estate_effects_test_bundle	Test Bundle for Estate Effects	true
effect_bundles_localised_description_vik_tribute_8	old data - do not loc	true
effect_bundles_localised_description_vik_tribute_9	old data - do not loc	true
effect_bundles_localised_description_vik_tribute_6	old data - do not loc	true
effect_bundles_localised_description_vik_tribute_7	old data - do not loc	true
effect_bundles_localised_description_vik_tribute_4	Those in your thrall must know their place, and pay tribute!\n\nIncrease tribute by taking part in battles, demanding payments and from expeditions. Tribute naturally declines as time passes.	true
effect_bundles_localised_description_vik_tribute_5	"We're going to need a bigger hall."	true
effect_bundles_localised_description_vik_tribute_2	Those in your thrall must know their place, and pay tribute!\n\nIncrease tribute by taking part in battles, demanding payments and from expeditions. Tribute naturally declines as time passes.	true
effect_bundles_localised_description_vik_tribute_3	Those in your thrall must know their place, and pay tribute!\n\nIncrease tribute by taking part in battles, demanding payments and from expeditions. Tribute naturally declines as time passes.	true
effect_bundles_localised_description_vik_tribute_0	There is no tribute forthcoming. Maybe it's time to crack some heads?\n\nIncrease tribute by taking part in battles, demanding payments and from expeditions. Tribute naturally declines as time passes.	true
effect_bundles_localised_description_vik_tribute_1	Those in your thrall must know their place, and pay tribute!\n\nIncrease tribute by taking part in battles, demanding payments and from expeditions. Tribute naturally declines as time passes.	true
effect_bundles_localised_title_vik_politics_incident_win_own_region	More Than You Bargained For	true
effect_bundles_localised_description_vik_faction_trait_sudreyar_separatist	Sudreyar Separatists get the following bonuses:	true
effect_bundles_localised_title_vik_leader_influence_10	Leader Influence: 10	true
effect_bundles_localised_title_vik_trait_category_industrious	Industrious	true
effect_bundles_localised_description_vik_kingdom_wales_gwined	Cymru gets the following bonuses:	true
effect_bundles_localised_description_vik_faction_trait_gwined	Gwined get the following bonuses:	true
effect_bundles_localised_title_vik_faction_trait_gael	Gaelic Kingdoms	true
effect_bundles_localised_description_vik_decree_send_expedition_dummy	UNSEEN - DO NOT LOC	true
effect_bundles_localised_description_vik_midhe_fair_vik_religion_northymbra	Friendlier relations with Northymbre are in both your interests.	true
effect_bundles_localised_title_vik_stance_blockading	Situation: Blockading	true
effect_bundles_localised_title_vik_faction_trait_mide	Mide	true
effect_bundles_localised_title_vik_heroic_trait_agricultural_estates	[PH]	true
effect_bundles_localised_description_vik_stance_fortify_west_seaxe	Establishes a fortified encampment	true
effect_bundles_localised_title_vik_faction_trait_mierce_separatist	Mierce Separatists	true
effect_bundles_localised_title_debug_anti_religion_conversion	debug_anti_religion_conversion	true
effect_bundles_localised_title_vik_incident_seasonal_global_famine	Poor Harvest	true
effect_bundles_localised_title_vik_treaty_alfred_guthrum_west_seaxe	The Treaty of Alfred & Guthrum	true
effect_bundles_localised_description_vik_incident_seasonal_global_mortality_of_bees	A smaller yield of honey this year indicates that the bee numbers are declining. Why this has happened is anyone's guess!	true
effect_bundles_localised_title_vik_faction_trait_caisil_separatist	Caisil	true
effect_bundles_localised_description_vik_faction_trait_dyflin	Dyflin get the following bonuses:	true
effect_bundles_localised_description_vik_heroism_8	old data - do not loc	true
effect_bundles_localised_description_vik_heroism_9	old data - do not loc	true
effect_bundles_localised_description_vik_heroism_6	old data - do not loc	true
effect_bundles_localised_description_vik_heroism_7	old data - do not loc	true
effect_bundles_localised_description_vik_heroism_4	Bravery and fortitude are the very best qualities in man, and can both be found among the heroes of the Welsh!\n\nIncrease heroism by winning battles, owning Welsh land and ranking-up characters. Heroism naturally declines as time passes.	true
effect_bundles_localised_description_vik_heroism_5	There are now more heroes in this land than blood being spilled in its defence!	true
effect_bundles_localised_description_vik_heroism_2	Bravery and fortitude are the very best qualities in man, and can both be found among the heroes of the Welsh!\n\nIncrease heroism by winning battles, owning Welsh land and ranking-up characters. Heroism naturally declines as time passes.	true
effect_bundles_localised_description_vik_heroism_3	Bravery and fortitude are the very best qualities in man, and can both be found among the heroes of the Welsh!\n\nIncrease heroism by winning battles, owning Welsh land and ranking-up characters. Heroism naturally declines as time passes.	true
effect_bundles_localised_description_vik_heroism_0	Where are the men of legend, whose noble blood has quenched this great land?\n\nIncrease heroism by winning battles, owning Welsh land and ranking-up characters. Heroism naturally declines as time passes.	true
effect_bundles_localised_description_vik_heroism_1	Bravery and fortitude are the very best qualities in man, and can both be found among the heroes of the Welsh!\n\nIncrease heroism by winning battles, owning Welsh land and ranking-up characters. Heroism naturally declines as time passes.	true
effect_bundles_localised_title_vik_faction_trait_northleode	Northleode	true
effect_bundles_localised_title_vik_midhe_fair_vik_religion_westsexa	Relations with the West Seaxe	true
effect_bundles_localised_description_vik_decree_honour_dead	This decree has brought contentment - the people are pleased that their revered ancestors have not been forgotten.	true
effect_bundles_localised_title_vik_faction_trait_great_viking_army	Great Viking Army	true
effect_bundles_localised_title_vik_politics_demands	Unreasonable Demands	true
effect_bundles_localised_description_vik_tribute_max	"We're going to need a bigger hall."	true
effect_bundles_localised_title_vik_foolish_trait_agricultural_estates	[PH]	true
effect_bundles_localised_description_vik_faction_trait_mierce	Mierce get the following bonuses:	true
effect_bundles_localised_title_vik_stance_garrisoned	Situation: Garrisoned	true
effect_bundles_localised_description_vik_politics_usurper_allegiance	Usurper Allegience has increased in your land due to recent political events.	true
effect_bundles_localised_title_vik_miercna_treasury_people_2	Bonus for the People	true
effect_bundles_localised_title_vik_miercna_treasury_people_3	Bonus for the People	true
effect_bundles_localised_title_vik_miercna_treasury_people_1	Bonus for the People	true
effect_bundles_localised_title_vik_miercna_treasury_people_6	Bonus for the People	true
effect_bundles_localised_title_vik_miercna_treasury_people_7	Bonus for the People	true
effect_bundles_localised_title_vik_miercna_treasury_people_4	Bonus for the People	true
effect_bundles_localised_title_vik_miercna_treasury_people_5	Bonus for the People	true
effect_bundles_localised_title_vik_miercna_treasury_people_8	Bonus for the People	true
effect_bundles_localised_title_vik_miercna_treasury_people_9	Bonus for the People	true
effect_bundles_localised_description_vik_politics_genealogies	You have proved the legitimacy of your lineage; your leadership is now beyond question. 	true
effect_bundles_localised_title_vik_sea_king_expedition_raid_positive	Raiding Party Succeeded	true
effect_bundles_localised_title_vik_brutish_trait_religious_estates	[PH]	true
effect_bundles_localised_description_vik_politics_characters_disloyal	A recent feast soon descended into little more than a meadhouse brawl; those who can actually remember the night do so for entirely the wrong reasons.	true
effect_bundles_localised_description_vik_food_faction_neutral	Your faction consumes exactly the same amount of food as it produces – a delicate position to be in.	true
effect_bundles_localised_description_vik_trait_category_personality	Nature and nurture, in tandem, define the measure of a man.	true
effect_bundles_localised_description_vik_kingdom_alba_circenn	Alba gets the following bonuses:	true
effect_bundles_localised_title_vik_brutish_trait_agricultural_estates	[PH]	true
effect_bundles_localised_description_vik_faction_trait_caisil	Caisil get the following bonuses:	true
effect_bundles_localised_title_vik_decree_construction_effort	Decree - The Anglo-Saxon Kingdom	true
effect_bundles_localised_title_vik_food_faction_negative_1	Food Shortage	true
effect_bundles_localised_title_vik_food_faction_negative_3	Famine	true
effect_bundles_localised_title_vik_food_faction_negative_2	Food Shortage	true
effect_bundles_localised_title_vik_new_god_5	New God	true
effect_bundles_localised_title_vik_new_god_4	New God	true
effect_bundles_localised_title_vik_new_god_6	New God	true
effect_bundles_localised_title_vik_new_god_1	New God	true
effect_bundles_localised_title_vik_new_god_3	New God	true
effect_bundles_localised_description_vik_kingdom_ireland_mide	Ireland gets the following bonuses:	true
effect_bundles_localised_title_vik_new_god_2	New God	true
effect_bundles_localised_description_vik_cowardly_trait_agricultural_estates	[PH]	true
effect_bundles_localised_title_vik_noble_trait_agricultural_estates	[PH]	true
effect_bundles_localised_title_vik_kingdom_norse_gaelic_sea_dyflin	Norse Gaelic Sea	true
effect_bundles_localised_title_vik_treaty_alfred_guthrum_east_engle	The Treaty of Alfred & Guthrum	true
effect_bundles_localised_title_vik_estate_desire_reward_replenishment_rate	Estate Desire Reward	true
effect_bundles_localised_title_vik_tob_dilemma_recruitment_2_sword	Blacksmiths' Grudge	true
effect_bundles_localised_title_vik_english_peasant_negative	Fyrd	true
effect_bundles_localised_title_vik_faction_trait_seisilwig_separatist	Seisilwig	true
effect_bundles_localised_description_vik_kingdom_old_north_strat_clut	Yr Hen Ogledd gets the following bonuses:	true
effect_bundles_localised_description_vik_here_king_english_7	old data - do not loc	true
effect_bundles_localised_description_vik_here_king_english_6	old data - do not loc	true
effect_bundles_localised_description_vik_here_king_english_5	old data - do not loc	true
effect_bundles_localised_description_vik_here_king_english_4	old data - do not loc	true
